dataset,seed,model_type,mode,method,profile_name,parameter_name,parameter_value,epsilon_min,epsilon_max,weight_sensitivity,weight_traffic,use_edge_budget_cap,edge_inverse_budget_cap,baseline_acc,defended_acc,accuracy_drop,defended_f1_macro,mse,mae,pearson_r,model_source,source_file
mock,123,lstm,fixed_attacker,adaptive_ldp,adaptive_default,profile,1,0.4,4.0,0.5,0.5,False,,0.7831125827814569,0.43874172185430466,0.34437086092715224,0.30304409024571677,0.9063319580707391,0.3917225008424567,0.14640435311817862,outputs/models/mock/seed_123/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,123,lstm,fixed_attacker,adaptive_ldp,adaptive_strong_privacy,profile,2,0.2,1.0,0.5,0.5,False,,0.7831125827814569,0.29304635761589404,0.49006622516556286,0.15566939211966127,6.221339168307328,1.13419244800997,0.06625911596097482,outputs/models/mock/seed_123/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,123,lstm,fixed_attacker,adaptive_ldp,adaptive_weak_privacy,profile,3,1.0,6.0,0.5,0.5,False,,0.7831125827814569,0.5165562913907285,0.26655629139072845,0.3883681845403614,0.2193106282169615,0.21384035076283564,0.27739391822445747,outputs/models/mock/seed_123/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,123,lstm,fixed_attacker,adaptive_ldp,adaptive_sensitivity_only,profile,4,0.4,4.0,1.0,0.0,False,,0.7831125827814569,0.4271523178807947,0.3559602649006622,0.293923351854252,1.0341499693345375,0.42582912720885213,0.13690359823957504,outputs/models/mock/seed_123/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,123,lstm,fixed_attacker,adaptive_ldp,adaptive_traffic_only,profile,5,0.4,4.0,0.0,1.0,False,,0.7831125827814569,0.4470198675496689,0.336092715231788,0.31107968906830386,0.862764529539715,0.37109708419897763,0.1509160963777572,outputs/models/mock/seed_123/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,123,lstm,fixed_attacker,adaptive_ldp,adaptive_edge_cap_on,profile,6,0.4,4.0,0.5,0.5,True,100000,0.7831125827814569,0.43874172185430466,0.34437086092715224,0.30304409024571677,0.9063319507470966,0.39172250024241767,0.146404353663396,outputs/models/mock/seed_123/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,123,lstm,retrain_attacker,adaptive_ldp,adaptive_default,profile,1,0.4,4.0,0.5,0.5,False,,0.28642384105960267,0.42218543046357615,-0.13576158940397348,0.353448181869182,0.9063319580707391,0.3917225008424567,0.14640435311817862,outputs/models/mock/seed_123/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,123,lstm,retrain_attacker,adaptive_ldp,adaptive_strong_privacy,profile,2,0.2,1.0,0.5,0.5,False,,0.28642384105960267,0.37748344370860926,-0.09105960264900659,0.2912030379218882,6.221339168307328,1.13419244800997,0.06625911596097482,outputs/models/mock/seed_123/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,123,lstm,retrain_attacker,adaptive_ldp,adaptive_weak_privacy,profile,3,1.0,6.0,0.5,0.5,False,,0.28642384105960267,0.44370860927152317,-0.1572847682119205,0.36723187210037433,0.2193106282169615,0.21384035076283564,0.27739391822445747,outputs/models/mock/seed_123/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,123,lstm,retrain_attacker,adaptive_ldp,adaptive_sensitivity_only,profile,4,0.4,4.0,1.0,0.0,False,,0.28642384105960267,0.44370860927152317,-0.1572847682119205,0.3561307750811588,1.0341499693345375,0.42582912720885213,0.13690359823957504,outputs/models/mock/seed_123/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
