event,packet_type,node,src,seq,bytes,time_ms,payload_time_ms,sim_time_ms,send_ms,recv_ms,delay_ms,line_number,raw_line
RX,REAL,,3,3,48,77551.168,77547,77551.168,76556,77547,55.16800000000512,185,77551168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=3 send_ms=76556 recv_ms=77547 bytes=48
TX,REAL,2,,6,48,80499.0,80021,80499.0,,,,187,80499000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=6 bytes=48 time_ms=80021
RX,REAL,,2,6,48,80508.88,80504,80508.88,80021,80504,9.880000000004657,188,80508880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=6 send_ms=80021 recv_ms=80504 bytes=48
TX,REAL,5,,4,48,81060.0,80117,81060.0,,,,190,81060000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=4 bytes=48 time_ms=80117
RX,REAL,,5,4,48,81101.168,81097,81101.168,80117,81097,41.16800000000512,191,81101168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=4 send_ms=80117 recv_ms=81097 bytes=48
TX,REAL,6,,6,48,81752.0,80818,81752.0,,,,193,81752000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=6 bytes=48 time_ms=80818
RX,REAL,,6,6,48,81770.88,81766,81770.88,80818,81766,18.880000000004657,194,81770880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=6 send_ms=80818 recv_ms=81766 bytes=48
TX,REAL,7,,6,48,86113.0,85724,86113.0,,,,196,86113000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=6 bytes=48 time_ms=85724
RX,REAL,,7,6,48,86144.88,86140,86144.88,85724,86140,31.880000000004657,197,86144880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=6 send_ms=85724 recv_ms=86140 bytes=48
TX,REAL,4,,5,48,86958.0,86333,86958.0,,,,199,86958000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=5 bytes=48 time_ms=86333
RX,REAL,,4,5,48,87000.168,86996,87000.168,86333,86996,42.16800000000512,200,87000168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=5 send_ms=86333 recv_ms=86996 bytes=48
TX,REAL,3,,4,48,88346.0,87406,88346.0,,,,202,88346000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=4 bytes=48 time_ms=87406
RX,REAL,,3,4,48,88391.168,88387,88391.168,87406,88387,45.16800000000512,203,88391168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=4 send_ms=87406 recv_ms=88387 bytes=48
