accuracy_drop,baseline_acc,dataset,defended_acc,defended_f1_macro,mae,method,mode,model_type,mse,parameter_name,parameter_value,pearson_r,seed,source_file
0.4804886325076348,0.8157448252460129,uci_har,0.335256192738378,0.2555795347853418,0.1797761746523952,ldp,fixed_attacker,mlp,0.0766788353329012,epsilon,5.0,0.7956866681203327,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\mlp_fixed_attacker_comparison_results.csv
0.01187648456057,0.178486596538853,uci_har,0.166610111978283,0.0476051968198565,5.116926924342941,ldp,retrain_attacker,mlp,100.05578153512702,epsilon,0.1,0.0240996415082179,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
0.0,0.180522565320665,uci_har,0.180522565320665,0.050972501676727,1.109550874994911,ldp,retrain_attacker,mlp,4.069050822083945,epsilon,0.5,0.126880740376641,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
-0.2483881913810655,0.335256192738378,uci_har,0.5836443841194435,0.5761759148336169,0.6017431239198214,ldp,retrain_attacker,mlp,1.0596049569989907,epsilon,1.0,0.2607824715201451,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
-0.3949779436715303,0.333559552086868,uci_har,0.7285374957583983,0.7175747318932895,0.3416347418869942,ldp,retrain_attacker,mlp,0.2978591744828931,epsilon,2.0,0.492267846579095,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
-0.4876145232439769,0.3023413640990838,uci_har,0.7899558873430608,0.7830198709623383,0.1797761746523952,ldp,retrain_attacker,mlp,0.0766788353329012,epsilon,5.0,0.7956866681203327,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
0.4306073973532405,0.5894129623345775,uci_har,0.1588055649813369,0.0706695164786281,5.11789715343562,ldp,fixed_attacker,lstm,100.10362412853478,epsilon,0.1,0.0237527824274969,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\lstm_fixed_attacker_comparison_results.csv
0.4160162877502544,0.5894129623345775,uci_har,0.173396674584323,0.114538589619699,1.1097184631179762,ldp,fixed_attacker,lstm,4.070907778236351,epsilon,0.5,0.1265828717931438,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\lstm_fixed_attacker_comparison_results.csv
0.3617237869019342,0.5894129623345775,uci_har,0.2276891754326433,0.1629141135881414,0.6018105147267301,ldp,fixed_attacker,lstm,1.060039816778786,epsilon,1.0,0.2605436475570403,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\lstm_fixed_attacker_comparison_results.csv
0.1292840176450627,0.5894129623345775,uci_har,0.4601289446895147,0.3935221730777347,0.3416403437229189,ldp,fixed_attacker,lstm,0.2979389954662075,epsilon,2.0,0.4921698326573805,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\lstm_fixed_attacker_comparison_results.csv
