count,dataset,method,mode,model_type,pred_label,seed,source_file,true_label
496,uci_har,ldp,fixed_attacker,mlp,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking
471,uci_har,ldp,fixed_attacker,mlp,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_upstairs
420,uci_har,ldp,fixed_attacker,mlp,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_downstairs
2,uci_har,ldp,fixed_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,standing
143,uci_har,ldp,retrain_attacker,mlp,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sitting
141,uci_har,ldp,retrain_attacker,mlp,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
116,uci_har,ldp,retrain_attacker,mlp,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
110,uci_har,ldp,retrain_attacker,mlp,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
102,uci_har,ldp,retrain_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
99,uci_har,ldp,retrain_attacker,mlp,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
65,uci_har,ldp,retrain_attacker,mlp,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
64,uci_har,ldp,retrain_attacker,mlp,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
58,uci_har,ldp,retrain_attacker,mlp,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
52,uci_har,ldp,retrain_attacker,mlp,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
327,uci_har,noise,fixed_attacker,lstm,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
257,uci_har,noise,fixed_attacker,lstm,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking
252,uci_har,noise,fixed_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
201,uci_har,noise,fixed_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
162,uci_har,noise,fixed_attacker,lstm,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
157,uci_har,noise,fixed_attacker,lstm,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_downstairs
151,uci_har,noise,fixed_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_downstairs
131,uci_har,noise,fixed_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_upstairs
123,uci_har,noise,fixed_attacker,lstm,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,laying
71,uci_har,noise,fixed_attacker,lstm,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
241,uci_har,noise,retrain_attacker,lstm,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
240,uci_har,noise,retrain_attacker,lstm,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
228,uci_har,noise,retrain_attacker,lstm,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
155,uci_har,noise,retrain_attacker,lstm,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
123,uci_har,noise,retrain_attacker,lstm,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
112,uci_har,noise,retrain_attacker,lstm,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
107,uci_har,noise,retrain_attacker,lstm,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
62,uci_har,noise,retrain_attacker,lstm,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_upstairs
56,uci_har,noise,retrain_attacker,lstm,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
38,uci_har,noise,retrain_attacker,lstm,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,sitting
532,uci_har,noise,fixed_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,standing
496,uci_har,noise,fixed_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking
491,uci_har,noise,fixed_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,sitting
471,uci_har,noise,fixed_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_upstairs
208,uci_har,noise,fixed_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,laying
46,uci_har,noise,fixed_attacker,mlp,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,laying
139,uci_har,noise,retrain_attacker,mlp,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
136,uci_har,noise,retrain_attacker,mlp,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
103,uci_har,noise,retrain_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
92,uci_har,noise,retrain_attacker,mlp,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
73,uci_har,noise,retrain_attacker,mlp,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
67,uci_har,noise,retrain_attacker,mlp,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
64,uci_har,noise,retrain_attacker,mlp,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
61,uci_har,noise,retrain_attacker,mlp,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
54,uci_har,noise,retrain_attacker,mlp,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
53,uci_har,noise,retrain_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
356,uci_har,adaptive_ldp,fixed_attacker,lstm,walking_upstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking
284,uci_har,adaptive_ldp,fixed_attacker,lstm,walking_upstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_downstairs
235,uci_har,adaptive_ldp,fixed_attacker,lstm,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
117,uci_har,adaptive_ldp,fixed_attacker,lstm,standing,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
81,uci_har,adaptive_ldp,fixed_attacker,lstm,walking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_downstairs
69,uci_har,adaptive_ldp,fixed_attacker,lstm,standing,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking
52,uci_har,adaptive_ldp,fixed_attacker,lstm,walking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_upstairs
35,uci_har,adaptive_ldp,fixed_attacker,lstm,standing,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_downstairs
28,uci_har,adaptive_ldp,fixed_attacker,lstm,standing,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_upstairs
26,uci_har,adaptive_ldp,fixed_attacker,lstm,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking
244,uci_har,adaptive_ldp,retrain_attacker,lstm,walking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_upstairs
180,uci_har,adaptive_ldp,retrain_attacker,lstm,walking_downstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_upstairs
167,uci_har,adaptive_ldp,retrain_attacker,lstm,walking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
140,uci_har,adaptive_ldp,retrain_attacker,lstm,standing,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,sitting
91,uci_har,adaptive_ldp,retrain_attacker,lstm,walking_downstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
87,uci_har,adaptive_ldp,retrain_attacker,lstm,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
49,uci_har,adaptive_ldp,retrain_attacker,lstm,walking_upstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
49,uci_har,adaptive_ldp,retrain_attacker,lstm,walking_upstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
18,uci_har,adaptive_ldp,retrain_attacker,lstm,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,laying
4,uci_har,adaptive_ldp,retrain_attacker,lstm,walking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
532,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,standing
496,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking
471,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_upstairs
420,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_downstairs
252,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,laying
165,uci_har,adaptive_ldp,retrain_attacker,mlp,walking_downstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
154,uci_har,adaptive_ldp,retrain_attacker,mlp,walking_downstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
152,uci_har,adaptive_ldp,retrain_attacker,mlp,walking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
114,uci_har,adaptive_ldp,retrain_attacker,mlp,walking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
106,uci_har,adaptive_ldp,retrain_attacker,mlp,standing,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sitting
88,uci_har,adaptive_ldp,retrain_attacker,mlp,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
47,uci_har,adaptive_ldp,retrain_attacker,mlp,walking_upstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
38,uci_har,adaptive_ldp,retrain_attacker,mlp,walking_upstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
5,uci_har,adaptive_ldp,retrain_attacker,mlp,walking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
2,uci_har,adaptive_ldp,retrain_attacker,mlp,walking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sitting
480,uci_har,ldp,fixed_attacker,lstm,walking_upstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
476,uci_har,ldp,fixed_attacker,lstm,walking_upstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking
383,uci_har,ldp,fixed_attacker,lstm,walking_upstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_downstairs
372,uci_har,ldp,fixed_attacker,lstm,walking_upstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
178,uci_har,ldp,fixed_attacker,lstm,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,laying
90,uci_har,ldp,fixed_attacker,lstm,walking_upstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,laying
58,uci_har,ldp,fixed_attacker,lstm,walking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,laying
46,uci_har,ldp,fixed_attacker,lstm,walking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
45,uci_har,ldp,fixed_attacker,lstm,standing,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
40,uci_har,ldp,fixed_attacker,lstm,standing,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,laying
465,uci_har,ldp,retrain_attacker,lstm,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
406,uci_har,ldp,retrain_attacker,lstm,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
353,uci_har,ldp,retrain_attacker,lstm,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_upstairs
319,uci_har,ldp,retrain_attacker,lstm,sitting,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
114,uci_har,ldp,retrain_attacker,lstm,walking_downstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_upstairs
89,uci_har,ldp,retrain_attacker,lstm,walking_downstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
65,uci_har,ldp,retrain_attacker,lstm,walking_downstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
27,uci_har,ldp,retrain_attacker,lstm,walking_downstairs,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,sitting
